ST_CASE,STATE,FATAL_COUNT
320141,32,1
320142,32,1
320143,32,1
320144,32,1
320145,32,1
320146,32,1
320147,32,1
320148,32,1
320149,32,2
320150,32,1
320151,32,1
320152,32,1
320153,32,2
320154,32,1
320155,32,1
320156,32,1
320157,32,1
320158,32,1
320159,32,1
320160,32,2
320161,32,1
320162,32,2
320163,32,1
320164,32,1
320165,32,1
320166,32,1
320167,32,1
320168,32,1
320169,32,1
320170,32,1
320171,32,1
320172,32,1
320173,32,1
320174,32,1
320175,32,1
320176,32,1
320177,32,1
320178,32,1
320179,32,1
320180,32,1
320181,32,1
320182,32,1
320183,32,2
320184,32,1
320185,32,1
320186,32,1
320187,32,1
320188,32,1
320189,32,1
320190,32,1
320191,32,1
320192,32,1
320193,32,1
320194,32,1
320195,32,1
320196,32,1
320197,32,1
320198,32,1
320199,32,1
320200,32,2
320201,32,1
320202,32,1
320203,32,1
320204,32,1
320205,32,1
320206,32,1
320207,32,1
320208,32,1
320209,32,1
320210,32,1
320211,32,1
320212,32,1
320213,32,1
320214,32,1
320215,32,1
320216,32,1
320217,32,1
320218,32,1
320219,32,1
320220,32,1
320221,32,1
320222,32,2
320223,32,1
320224,32,1
320225,32,1
320226,32,1
320227,32,1
320228,32,1
320229,32,1
320230,32,1
320231,32,1
320232,32,1
320233,32,1
320234,32,1
320235,32,>2
320236,32,1
320237,32,1
320238,32,1
320239,32,1
320240,32,1
320241,32,1
320242,32,1
320243,32,1
320244,32,1
320245,32,1
320246,32,1
320247,32,2
320248,32,1
320249,32,1
320250,32,1
320251,32,1
320252,32,1
320253,32,1
320254,32,1
320255,32,1
320256,32,2
320257,32,1
320258,32,1
320259,32,1
320260,32,1
320261,32,1
320262,32,1
320263,32,1
320264,32,1
320265,32,1
320266,32,1
320267,32,1
320268,32,1
320269,32,1
320270,32,1
320271,32,1
320272,32,1
320273,32,1
320274,32,1
320275,32,1
320276,32,1
320277,32,1
320278,32,1
320279,32,1
320280,32,1
320281,32,1
320282,32,1
320283,32,1
320284,32,1
320285,32,1
320286,32,1
320287,32,1
320288,32,1
320289,32,1
320290,32,1
320291,32,1
320292,32,1
320293,32,2
320294,32,1
320295,32,>2
320296,32,1
330001,33,1
330002,33,2
330003,33,1
330004,33,1
330005,33,1
330006,33,1
330007,33,1
330008,33,1
330009,33,>2
330010,33,1
330011,33,1
330012,33,1
330013,33,1
330014,33,1
330015,33,1
330016,33,1
330017,33,1
330018,33,1
330019,33,1
330020,33,1
330021,33,1
330022,33,1
330023,33,1
330024,33,1
330025,33,1
330026,33,1
330027,33,1
330028,33,1
330029,33,1
330030,33,1
330031,33,1
330032,33,1
330033,33,1
330034,33,1
330035,33,1
330036,33,2
330037,33,1
330038,33,1
330039,33,1
330040,33,1
330041,33,1
330042,33,1
330043,33,1
330044,33,>2
330045,33,1
330046,33,1
330047,33,1
330048,33,1
330049,33,1
330050,33,1
330051,33,1
330052,33,1
330053,33,1
330054,33,1
330055,33,1
330056,33,1
330057,33,1
330058,33,1
330059,33,1
330060,33,1
330061,33,1
330062,33,1
330063,33,1
330064,33,1
330065,33,1
330066,33,1
330067,33,1
330068,33,1
330069,33,2
330070,33,1
330071,33,1
330072,33,1
330073,33,1
330074,33,2
330075,33,1
330076,33,1
330077,33,1
330078,33,1
330079,33,2
330080,33,1
330081,33,1
330082,33,1
330083,33,1
330084,33,1
330085,33,2
330086,33,1
330087,33,1
330088,33,1
330089,33,1
330090,33,1
330091,33,1
330092,33,1
330093,33,1
330094,33,1
330095,33,1
330096,33,2
330097,33,1
330098,33,1
330099,33,1
330100,33,1
330101,33,1
330102,33,1
330103,33,1
340001,34,1
340002,34,1
340003,34,1
340004,34,1
340005,34,1
340006,34,1
340007,34,1
340008,34,1
340009,34,1
340010,34,1
340011,34,1
340012,34,1
340013,34,1
340014,34,1
340015,34,1
340016,34,1
340017,34,1
340018,34,1
340019,34,1
340020,34,1
340021,34,1
340022,34,1
340023,34,1
340024,34,1
340025,34,1
340027,34,1
340028,34,1
340029,34,1
340030,34,>2
340031,34,1
340032,34,1
340033,34,1
340034,34,1
340035,34,1
340036,34,1
340037,34,1
340038,34,1
340039,34,1
340040,34,1
340041,34,1
340042,34,1
340043,34,1
340044,34,1
340045,34,1
340046,34,1
340047,34,2
340048,34,1
340049,34,1
340050,34,1
340051,34,1
340052,34,1
340053,34,1
340054,34,1
340055,34,1
340056,34,1
340057,34,1
340058,34,1
340059,34,1
340060,34,1
340061,34,1
340062,34,1
340063,34,1
340064,34,1
340065,34,1
340066,34,1
340067,34,1
340068,34,1
340069,34,1
340070,34,2
340071,34,1
340072,34,1
340073,34,1
340074,34,1
340075,34,1
340076,34,1
340077,34,1
340078,34,1
340079,34,1
340080,34,1
340081,34,1
340082,34,1
340083,34,1
340084,34,1
340085,34,1
340086,34,1
340087,34,1
340088,34,1
340089,34,1
340090,34,1
340091,34,1
340092,34,1
340093,34,1
340094,34,1
340095,34,1
340096,34,1
340097,34,1
340098,34,1
340099,34,1
340101,34,1
340102,34,1
340103,34,1
340104,34,2
340105,34,1
340106,34,1
340107,34,1
340108,34,1
340109,34,1
340110,34,1
340111,34,1
340112,34,1
340113,34,1
340114,34,1
340115,34,1
340117,34,1
340118,34,1
340119,34,1
340120,34,1
340121,34,1
340122,34,1
340123,34,1
340124,34,1
340125,34,1
340126,34,1
340127,34,2
340128,34,1
340129,34,1
340130,34,2
340131,34,1
340132,34,1
340133,34,1
340134,34,1
340135,34,1
340136,34,2
340137,34,1
340138,34,1
340139,34,1
340140,34,1
340141,34,1
340142,34,2
340143,34,1
340144,34,1
340145,34,1
340146,34,1
340147,34,1
340148,34,1
340149,34,1
340150,34,1
340151,34,1
340152,34,1
340153,34,2
340154,34,1
340155,34,>2
340156,34,1
340157,34,1
340158,34,1
340159,34,1
340160,34,1
340161,34,1
340162,34,1
340163,34,1
340164,34,1
340165,34,2
340166,34,1
340167,34,1
340168,34,1
340169,34,1
340170,34,1
340171,34,1
340172,34,1
340173,34,1
340174,34,1
340175,34,1
340176,34,1
340177,34,1
340178,34,1
340179,34,1
340180,34,1
340181,34,1
340182,34,1
340183,34,1
340184,34,1
340185,34,1
340186,34,1
340187,34,1
340188,34,1
340189,34,1
340190,34,1
340191,34,1
340192,34,1
340193,34,1
340194,34,1
340195,34,1
340196,34,1
340197,34,1
340198,34,1
340199,34,1
340200,34,1
340201,34,1
340202,34,1
340203,34,1
340204,34,1
340205,34,1
340206,34,1
340207,34,1
340208,34,1
340209,34,1
340210,34,1
340211,34,1
340212,34,1
340213,34,1
340214,34,1
340215,34,1
340217,34,1
340218,34,1
340219,34,1
340220,34,1
340221,34,1
340222,34,1
340223,34,1
340224,34,1
340225,34,1
340226,34,1
340227,34,1
340228,34,1
340229,34,1
340230,34,1
340231,34,1
340232,34,1
340233,34,1
340234,34,1
340235,34,1
340236,34,1
340238,34,1
340239,34,1
340240,34,1
340241,34,1
340242,34,1
340243,34,2
340244,34,1
340245,34,1
340246,34,1
340247,34,1
340248,34,2
340249,34,1
340250,34,1
340251,34,1
340252,34,1
340253,34,1
340254,34,1
340255,34,1
340256,34,1
340257,34,1
340258,34,1
340259,34,1
340260,34,1
340261,34,1
340262,34,1
340263,34,1
340264,34,1
340265,34,1
340266,34,2
340267,34,2
340268,34,1
340269,34,1
340270,34,1
340271,34,1
340272,34,1
340273,34,1
340274,34,1
340275,34,1
340276,34,1
340277,34,1
340279,34,1
340280,34,1
340281,34,1
340283,34,2
340284,34,1
340285,34,1
340286,34,1
340287,34,1
340288,34,1
340289,34,1
340290,34,2
340291,34,1
340292,34,1
340293,34,1
340294,34,1
340295,34,1
340296,34,1
340297,34,1
340298,34,1
340299,34,1
340300,34,1
340301,34,1
340302,34,1
340303,34,1
340304,34,1
340305,34,1
340306,34,1
340307,34,1
340308,34,1
340309,34,1
340310,34,1
340311,34,1
340312,34,1
340313,34,1
340314,34,1
340315,34,1
340316,34,1
340317,34,1
340318,34,1
340319,34,1
340320,34,1
340321,34,1
340322,34,2
340323,34,1
340324,34,1
340325,34,1
340326,34,1
340327,34,1
340328,34,1
340329,34,1
340330,34,1
340331,34,1
340332,34,2
340333,34,1
340334,34,1
340335,34,1
340336,34,1
340337,34,1
340338,34,2
340339,34,1
340340,34,1
340341,34,1
340342,34,1
340343,34,1
340344,34,1
340345,34,1
340346,34,1
340347,34,1
340348,34,2
340349,34,1
340350,34,1
340351,34,1
340352,34,1
340353,34,1
340354,34,1
340355,34,1
340356,34,1
340357,34,1
340358,34,1
340359,34,1
340360,34,1
340361,34,2
340362,34,1
340363,34,1
340364,34,2
340365,34,1
340366,34,1
340367,34,1
340368,34,1
340369,34,1
340370,34,1
340371,34,1
340372,34,1
340373,34,1
340374,34,1
340375,34,1
340376,34,1
340377,34,1
340378,34,1
340379,34,1
340380,34,1
340381,34,1
340382,34,1
340383,34,1
340384,34,1
340385,34,1
340386,34,1
340387,34,1
340388,34,1
340389,34,1
340390,34,1
340391,34,1
340392,34,2
340393,34,1
340394,34,1
340395,34,1
340396,34,1
340398,34,1
340399,34,1
340400,34,2
340401,34,1
340402,34,1
340403,34,1
340404,34,1
340405,34,1
340406,34,1
340407,34,1
340408,34,1
340409,34,1
340410,34,1
340411,34,1
340412,34,1
340413,34,2
340414,34,1
340415,34,1
340416,34,1
340417,34,1
340418,34,1
340419,34,1
340420,34,1
340421,34,1
340422,34,1
340423,34,1
340424,34,1
340425,34,1
340426,34,1
340427,34,1
340428,34,>2
340429,34,2
340430,34,1
340431,34,1
340432,34,1
340433,34,2
340434,34,1
340435,34,1
340436,34,2
340437,34,1
340438,34,1
340439,34,1
340440,34,2
340441,34,1
340442,34,1
340443,34,1
340444,34,1
340445,34,1
340446,34,1
340447,34,>2
340448,34,1
340449,34,1
340450,34,1
340451,34,1
340452,34,1
340453,34,1
340454,34,1
340455,34,1
340456,34,1
340457,34,1
340458,34,1
340459,34,1
340461,34,1
340462,34,1
340463,34,1
340464,34,1
340465,34,1
340466,34,1
340467,34,1
340468,34,1
340469,34,1
340470,34,1
340471,34,2
340472,34,1
340473,34,1
340474,34,1
340475,34,1
340476,34,1
340477,34,1
340478,34,1
340479,34,1
340480,34,1
340481,34,1
340482,34,1
340483,34,1
340484,34,1
340485,34,1
340486,34,2
340487,34,1
340488,34,1
340489,34,1
340490,34,1
340492,34,1
340493,34,1
340494,34,1
340495,34,1
340496,34,1
340497,34,1
340498,34,1
340499,34,1
340500,34,2
340501,34,1
340502,34,1
340503,34,1
340504,34,1
340505,34,1
340506,34,1
340507,34,1
340508,34,1
340509,34,1
340510,34,1
340511,34,1
340512,34,1
340513,34,1
340514,34,1
340515,34,1
340516,34,1
340517,34,1
340518,34,1
340519,34,1
340520,34,1
340521,34,1
340522,34,1
340523,34,2
340524,34,1
340525,34,1
340526,34,1
340527,34,1
340528,34,1
340529,34,1
340530,34,1
340531,34,1
340532,34,1
350001,35,1
350002,35,1
350003,35,1
350004,35,1
350005,35,1
350006,35,1
350007,35,1
350008,35,1
350009,35,1
350010,35,1
350011,35,1
350012,35,1
350013,35,1
350014,35,1
350015,35,2
350016,35,1
350017,35,1
350019,35,1
350020,35,1
350021,35,1
350022,35,1
350023,35,1
350024,35,1
350025,35,1
350026,35,1
350027,35,1
350028,35,1
350029,35,1
350030,35,1
350031,35,1
350032,35,1
350033,35,1
350034,35,1
350035,35,1
350036,35,1
350037,35,1
350038,35,2
350039,35,1
350040,35,2
350041,35,1
350042,35,1
350043,35,1
350044,35,1
350046,35,1
350047,35,1
350048,35,1
350049,35,1
350050,35,1
350051,35,1
350052,35,1
350053,35,1
350054,35,1
350055,35,1
350056,35,1
350057,35,1
350058,35,1
350059,35,1
350060,35,1
350061,35,1
350062,35,2
350063,35,1
350064,35,1
350065,35,1
350066,35,2
350067,35,1
350068,35,1
350069,35,1
350070,35,1
350071,35,1
350072,35,2
350073,35,1
350074,35,1
350075,35,1
350076,35,1
350077,35,1
350078,35,1
350079,35,1
350080,35,1
350081,35,1
350082,35,2
350083,35,1
350084,35,1
350085,35,1
350086,35,1
350087,35,1
350088,35,1
350089,35,1
350090,35,1
350091,35,1
350092,35,1
350093,35,1
350094,35,1
350095,35,1
350096,35,1
350097,35,1
350098,35,1
350099,35,1
350100,35,1
350101,35,1
350102,35,1
350103,35,1
350104,35,1
350105,35,1
350106,35,1
350107,35,1
350108,35,1
350109,35,2
350110,35,1
350111,35,1
350112,35,1
350113,35,1
350114,35,1
350115,35,1
350116,35,1
350117,35,1
350118,35,1
350119,35,1
350120,35,1
350121,35,1
350122,35,1
350123,35,1
350124,35,1
350125,35,1
350126,35,2
350127,35,>2
350128,35,2
350129,35,1
350130,35,1
350131,35,1
350132,35,1
350133,35,1
350134,35,1
350135,35,1
350136,35,1
350137,35,1
350138,35,1
350139,35,1
350140,35,1
350141,35,1
350142,35,1
350143,35,1
350144,35,1
350145,35,2
350146,35,1
350149,35,1
350150,35,1
350151,35,1
350152,35,1
350153,35,1
350154,35,1
350155,35,1
350156,35,1
350157,35,1
350158,35,1
350159,35,1
350160,35,1
350161,35,1
350162,35,1
350163,35,1
350164,35,1
350165,35,1
350166,35,1
350167,35,1
350168,35,2
350169,35,1
350170,35,1
350171,35,1
350172,35,1
350173,35,1
350174,35,1
350175,35,1
350176,35,2
350177,35,2
350178,35,1
350179,35,1
350180,35,1
350181,35,1
350182,35,2
350183,35,1
350184,35,1
350185,35,1
350186,35,1
350187,35,1
350188,35,2
350189,35,1
350190,35,1
350191,35,1
350192,35,1
350193,35,2
350194,35,1
350195,35,1
350196,35,1
350197,35,1
350198,35,1
350199,35,1
350200,35,1
350201,35,1
350202,35,1
350203,35,1
350204,35,1
350205,35,1
350206,35,1
350207,35,1
350208,35,1
350209,35,1
350210,35,1
350211,35,2
350212,35,1
350213,35,1
350214,35,1
350215,35,1
350216,35,1
350217,35,1
350218,35,1
350219,35,1
350220,35,1
350221,35,1
350222,35,1
350223,35,1
350224,35,1
350225,35,1
350226,35,1
350227,35,1
350228,35,1
350229,35,1
350230,35,1
350231,35,1
350232,35,1
350233,35,1
350234,35,1
350235,35,1
350236,35,1
350237,35,1
350238,35,1
350239,35,1
350240,35,>2
350241,35,1
350242,35,1
350243,35,1
350244,35,1
350245,35,1
350246,35,2
350247,35,1
350248,35,1
350249,35,1
350250,35,1
350251,35,2
350252,35,1
350253,35,1
350254,35,1
350255,35,1
350256,35,1
350257,35,1
350258,35,1
350259,35,1
350260,35,1
350261,35,2
350262,35,1
350263,35,1
350264,35,1
350265,35,1
350266,35,2
350267,35,1
350268,35,1
350269,35,1
350270,35,1
350271,35,2
350272,35,1
350273,35,1
360001,36,1
360002,36,1
360003,36,1
360004,36,1
360005,36,1
360006,36,1
360007,36,1
360008,36,1
360009,36,1
360010,36,1
360011,36,1
360012,36,1
360013,36,1
360014,36,1
360015,36,1
360016,36,1
360017,36,2
360018,36,2
360019,36,1
360020,36,1
360021,36,1
360022,36,1
360023,36,1
360024,36,1
360025,36,1
360026,36,1
360027,36,1
360028,36,1
360029,36,1
360030,36,1
360031,36,1
360032,36,1
360033,36,1
360034,36,1
360035,36,1
360036,36,1
360037,36,1
360038,36,1
360039,36,1
360040,36,1
360041,36,1
360042,36,2
360043,36,1
360044,36,1
360045,36,1
360046,36,1
360047,36,1
360048,36,1
360049,36,2
360050,36,1
360051,36,1
360052,36,1
360053,36,1
360054,36,1
360055,36,1
360056,36,1
360057,36,2
360058,36,1
360059,36,1
360060,36,1
360061,36,1
360062,36,1
360063,36,1
360064,36,1
360065,36,1
360066,36,1
360067,36,1
360068,36,1
360069,36,1
360070,36,1
360071,36,1
360072,36,1
360073,36,2
360074,36,1
360075,36,1
360076,36,1
360077,36,1
360078,36,1
360079,36,1
360080,36,1
360081,36,1
360082,36,1
360083,36,1
360084,36,1
360085,36,1
360086,36,1
360087,36,1
360088,36,1
360089,36,1
360090,36,1
360091,36,1
360092,36,1
360093,36,1
360094,36,2
360095,36,1
360096,36,1
360097,36,>2
360098,36,1
360099,36,1
360100,36,1
360101,36,1
360102,36,1
360103,36,1
360104,36,1
360105,36,1
360106,36,1
360107,36,1
360108,36,1
360109,36,1
360110,36,1
360111,36,1
360112,36,1
360113,36,1
360114,36,1
360115,36,1
360116,36,1
360117,36,1
360118,36,1
360119,36,1
360120,36,1
360121,36,1
360122,36,1
360123,36,1
360124,36,1
360125,36,1
360126,36,1
360127,36,1
360128,36,1
360129,36,1
360130,36,1
360131,36,1
360132,36,1
360134,36,1
360135,36,2
360136,36,1
360137,36,1
360138,36,2
360139,36,1
360140,36,1
360141,36,1
360142,36,1
360143,36,1
360144,36,1
360145,36,1
360146,36,1
360147,36,1
360148,36,1
360149,36,1
360150,36,1
360151,36,1
360152,36,2
360153,36,1
360154,36,1
360155,36,1
360156,36,1
360157,36,1
360158,36,1
360159,36,1
360160,36,1
360161,36,1
360162,36,1
360163,36,1
360164,36,1
360165,36,1
360166,36,1
360167,36,1
360168,36,1
360169,36,1
360170,36,1
360171,36,1
360172,36,1
360173,36,1
360174,36,1
360175,36,1
360176,36,1
360177,36,1
360178,36,1
360179,36,1
360180,36,1
360181,36,1
360182,36,1
360183,36,1
360184,36,1
360185,36,2
360186,36,1
360187,36,1
360188,36,2
360189,36,1
360190,36,1
360191,36,1
360192,36,1
360193,36,1
360194,36,1
360195,36,1
360196,36,1
360197,36,1
360198,36,1
360199,36,1
360200,36,1
360201,36,1
360202,36,1
360203,36,1
360204,36,1
360205,36,1
360206,36,1
360207,36,1
360208,36,1
360209,36,2
360210,36,2
360211,36,1
360212,36,1
360213,36,1
360214,36,1
360215,36,1
360216,36,1
360217,36,1
360218,36,1
360219,36,1
360220,36,1
360221,36,1
360222,36,1
360223,36,1
360224,36,1
360225,36,1
360226,36,1
360227,36,1
360228,36,1
360229,36,1
360230,36,1
360231,36,1
360232,36,1
360233,36,1
360234,36,1
360235,36,1
360236,36,1
360237,36,1
360238,36,1
360239,36,1
360240,36,1
360241,36,1
360242,36,1
360243,36,1
360244,36,1
360245,36,1
360246,36,1
360247,36,1
360248,36,>2
360249,36,1
360250,36,1
360251,36,1
360252,36,1
360253,36,1
360254,36,1
360255,36,1
360256,36,1
360257,36,1
360258,36,1
360259,36,1
360260,36,1
360261,36,1
360262,36,2
360263,36,1
360264,36,2
360265,36,1
360266,36,1
360267,36,1
360268,36,1
360269,36,1
360270,36,1
360271,36,1
360272,36,1
360273,36,2
360274,36,1
360275,36,1
360276,36,1
360277,36,1
360278,36,1
360279,36,1
360280,36,1
360281,36,1
360282,36,1
360283,36,1
360284,36,1
360285,36,1
360286,36,1
360287,36,1
360288,36,1
360289,36,1
360290,36,1
360291,36,1
360292,36,1
360293,36,2
360294,36,1
360295,36,1
360296,36,1
360297,36,1
360298,36,1
360299,36,1
360300,36,1
360301,36,1
360302,36,1
360303,36,1
360304,36,1
360305,36,1
360306,36,1
360307,36,1
360308,36,1
360309,36,1
360310,36,1
360311,36,1
360312,36,1
360313,36,1
360314,36,1
360315,36,1
360316,36,1
360317,36,1
360318,36,1
360319,36,1
360320,36,1
360321,36,1
360322,36,1
360325,36,1
360326,36,1
360327,36,1
360328,36,1
360329,36,1
360330,36,1
360331,36,2
360332,36,1
360333,36,1
360334,36,1
360335,36,1
360336,36,1
360337,36,1
360338,36,1
360339,36,1
360340,36,1
360341,36,1
360342,36,1
360343,36,1
360344,36,1
360345,36,1
360346,36,1
360347,36,1
360348,36,1
360349,36,1
360350,36,2
360351,36,1
360352,36,1
360353,36,1
360354,36,2
360355,36,1
360356,36,1
360357,36,1
360358,36,1
360359,36,1
360360,36,1
360361,36,1
360362,36,1
360363,36,1
360364,36,1
360365,36,1
360366,36,1
360367,36,1
360368,36,1
360369,36,1
360370,36,1
360371,36,1
360372,36,1
360373,36,1
360374,36,1
360375,36,1
360376,36,1
360377,36,1
360378,36,1
360379,36,1
360380,36,1
360381,36,1
360382,36,1
360383,36,1
360384,36,1
360385,36,1
360386,36,1
360387,36,1
360388,36,1
360389,36,1
360390,36,1
360391,36,1
360392,36,1
360393,36,1
360394,36,1
360395,36,1
360396,36,>2
360397,36,1
360398,36,1
360399,36,1
360400,36,1
360401,36,1
360402,36,1
360403,36,1
360404,36,1
360405,36,1
360406,36,1
360407,36,1
360408,36,1
360409,36,1
360410,36,1
360411,36,1
360412,36,1
360413,36,1
360414,36,1
360415,36,2
360416,36,1
360417,36,1
360418,36,1
360419,36,1
360420,36,1
360421,36,1
360422,36,1
360423,36,1
360424,36,1
360425,36,1
360426,36,1
360427,36,1
360428,36,1
360429,36,1
360430,36,1
360431,36,1
360432,36,1
360433,36,1
360434,36,>2
360435,36,1
360436,36,1
360437,36,1
360438,36,1
360439,36,1
360440,36,1
360441,36,1
360442,36,1
360443,36,1
360444,36,1
360445,36,1
360446,36,1
360447,36,1
360448,36,1
360449,36,1
360450,36,1
360451,36,1
360452,36,1
360453,36,1
360454,36,1
360455,36,1
360456,36,1
360457,36,1
360458,36,1
360459,36,1
360460,36,1
360461,36,1
360462,36,1
360463,36,1
360464,36,1
360465,36,1
360466,36,1
360467,36,1
360468,36,1
360469,36,1
360470,36,1
360471,36,1
360472,36,1
360473,36,1
360474,36,2
360475,36,1
360476,36,1
360477,36,1
360478,36,1
360479,36,1
360480,36,1
360481,36,1
360482,36,1
360483,36,1
360484,36,1
360485,36,1
360486,36,1
360487,36,1
360488,36,1
360489,36,1
360490,36,1
360491,36,1
360492,36,1
360493,36,1
360494,36,1
360495,36,1
360496,36,1
360497,36,1
360498,36,1
360499,36,1
360500,36,1
360501,36,1
360502,36,1
360503,36,1
360504,36,1
360505,36,1
360506,36,1
360507,36,1
360508,36,1
360509,36,1
360510,36,1
360511,36,1
360512,36,1
360513,36,1
360514,36,2
360515,36,1
360516,36,1
360517,36,1
360518,36,1
360519,36,1
360520,36,1
360521,36,1
360522,36,1
360523,36,1
360524,36,1
360525,36,2
360526,36,1
360527,36,1
360528,36,1
360529,36,1
360530,36,1
360531,36,1
360532,36,1
360533,36,1
360534,36,1
360535,36,1
360536,36,1
360537,36,1
360538,36,1
360539,36,2
360540,36,1
360541,36,1
360542,36,1
360543,36,1
360544,36,1
360545,36,1
360546,36,1
360547,36,1
360548,36,1
360549,36,1
360550,36,1
360551,36,1
360552,36,1
360553,36,1
360554,36,1
360555,36,1
360556,36,1
360557,36,1
360558,36,1
360559,36,1
360560,36,1
360561,36,1
360562,36,2
360563,36,1
360564,36,1
360565,36,1
360566,36,1
360567,36,1
360568,36,1
360569,36,1
360570,36,1
360571,36,1
360572,36,1
360573,36,1
360574,36,1
360575,36,1
360576,36,1
360577,36,1
360578,36,1
360579,36,1
360580,36,1
360581,36,2
360582,36,1
360583,36,1
360584,36,1
360585,36,2
360586,36,2
360587,36,1
360588,36,1
360589,36,1
360590,36,1
360591,36,1
360592,36,1
360593,36,1
360594,36,1
360595,36,1
360596,36,1
360597,36,1
360598,36,1
360599,36,1
360600,36,1
360601,36,1
360602,36,1
360603,36,1
360604,36,1
360605,36,1
360606,36,2
360607,36,1
360608,36,1
360609,36,1
360610,36,1
360611,36,1
360612,36,1
360613,36,1
360614,36,1
360615,36,1
360616,36,1
360617,36,1
360618,36,>2
360619,36,1
360620,36,1
360621,36,1
360622,36,1
360623,36,1
360624,36,1
360625,36,1
360626,36,1
360627,36,1
360628,36,1
360629,36,1
360630,36,1
360632,36,1
360633,36,1
360634,36,1
360635,36,1
360636,36,2
360637,36,1
360638,36,1
360639,36,1
360640,36,1
360641,36,1
360642,36,1
360643,36,1
360644,36,1
360645,36,>2
360646,36,1
360647,36,1
360648,36,1
360649,36,1
360650,36,1
360651,36,1
360652,36,1
360653,36,1
360654,36,1
360655,36,1
360656,36,1
360657,36,1
360658,36,1
360659,36,1
360660,36,1
360661,36,1
360662,36,1
360663,36,1
360664,36,2
360665,36,1
360666,36,1
360667,36,1
360668,36,1
360669,36,1
360670,36,2
360671,36,1
360672,36,1
360673,36,1
360674,36,2
360675,36,1
360676,36,1
360677,36,1
360678,36,1
360679,36,1
360680,36,1
360681,36,1
360682,36,1
360683,36,1
360684,36,1
360685,36,1
360686,36,1
360687,36,1
360688,36,1
360689,36,1
360690,36,1
360691,36,2
360692,36,1
360693,36,1
360694,36,1
360695,36,1
360696,36,2
360697,36,1
360698,36,1
360699,36,1
360700,36,1
360701,36,1
360702,36,1
360703,36,1
360704,36,1
360705,36,1
360706,36,1
360707,36,1
360708,36,1
